text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
Jai trop hate putain,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,20,4
Bhakts Hamesha SRK Ko Target Krte Hai ..,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,40,8
Tab bhi love jihad avivyakti ki azadi ban Jana chache,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,53,10
"भारत सरकार के गैर राजपत्रित श्रेणी के विभिन्न पदों पर चयन के लिए एकीकृत चयन व्यवस्था का नवीन स्वरूप नियुक्तियों में पारदर्शिता हेतु अत्यंत उपयोगी सिद्ध होगा।

उत्तर प्रदेश सरकार भी केंद्र सरकार की भावनाओं के अनुरूप युवाओं के हित में इस व्यवस्था का अनुसरण करेगी।",0,hindi_dataset,0,hindi,v1.0,2025-09-11,261,46
Tamam indians chaahte hen k.hum piyaar muhabbat se rahen.. or tum nafrat ke beej bo rahe ho... shame on u @TarekFatah,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,117,21
1-Aansu Ka Qatra Jo Khaufe Khuda Me nikle 2- Khoon Ka Qatra Jo Raahe Khuda Me Gire,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,82,17
मैंने कभी नहीं कहा की महिलाऐं गन्दगी हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,40,8
"अयोध्या में राममंदिर की खुदाई के दौरान  इंच का शिवलिंग मिला है मण्डल उदित राज इसे भी बौद्ध स्तम्भ न बताने लग जाए जैसे जैसे मंदिर की खुदाई हो रही है वैसे बाबर और बाबर के वंशजों के अत्याचार और पाप की कहानी निकल रही है जय श्री राम

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,229,49
हम सभी एक बार और हमेशा के लिए हिन्दुओं से छुटकारा कियु नहीं पा लेते,0,hindi_dataset,0,hindi,v1.0,2025-09-11,67,15
etymology for burn anyone has a plausible etymology for burn it would be interesting to address to the article,0,english_dataset,0,english,v1.0,2025-09-11,110,19
no text back i do not give a fuck i will text another bitch damn someone is hurt laughing out loud,0,english_dataset,0,english,v1.0,2025-09-11,98,21
can whatever pass a new law if your sexually assaulted you have one year to come forward or you shut up all the brave larry nascar victims to years to report now this democratic fake news women it is fake and whatever need protection maga trump qanon kavanaugh,0,english_dataset,0,english,v1.0,2025-09-11,260,48
ये कांग्रेस वाला क्या बोल रहा आसू तो बहते हो सालो जेनु में जा के क्या करते हो ये कांग्रेस वालो एवी को गोली मारो फिर देखो कांग्रेस की प्रतिक्रिया,0,hindi_dataset,0,hindi,v1.0,2025-09-11,144,30
"Jab rape case ki saza 1 month me nahi dijayegi wo bhi sirf fansi,ya cutt private part of rapist,no one can stop rape in india. Pathetic law",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,27
शिक्षा के माध्यम से हमें ऐसे विद्यार्थियों को गढ़ना है जो राष्ट्रगौरव के साथसाथ विश्वकल्याण की भावना से ओतप्रोत हों और सही अर्थों में ग्लोबल सिटिजन बन सकें।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,156,28
Aik tu may is makhee ka rape kar dunga,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,38,9
new link have changed the entry for a brief history of anxiety to link to the article i just wrote,0,english_dataset,0,english,v1.0,2025-09-11,98,20
"बेंगलुरु के फोर्टिस हॉस्पिटल में कोरोना वायरस रीइंफेक्शन का केस आया है केस  साल की युवती का है जुलाई में वो कोविड पॉज़िटिव हुई थीं इसके बाद रिकवर कर लिया था टेस्ट भी नेगेटिव आ गया था लेकिन अब फिर से वो कोविड इंफेक्टेड हो गई है

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,228,47
किसी भी शक्तिशाली हिजड़े से हमारी सभयता को खतरा हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,50,10
