text,label
kya aur kuch iske baare mein kuch patha hein?,0
haan muje patha hein,0
to boliye,0
chappie,0
yek team,0
free fire,0
acha nice hein,0
hardcore henry bhi hein,0
namaste,0
Mujhe koi idea nahi tha ye movie actually ek self-help book k upar based hai,0
Hi. Oh wow. Wo ek interesting fact hai,0
haan,0
"Mujhe ye movie bahut pasand hai lol. Maine ye itne baar dekhi hai, kabhi purani nahi hoti",0
Social commentary bahut hi funny hai,0
Waise to main Lindsay Lohan na bada fan nahi hu but mujhe lagta hai ye movie bahut mazedaar thi,0
Tina Fey aur Amy Poehler bahut pasand h,0
Mujhe yakeen nahi hoti ye movie ek already ek decade se jyada purani ho chuki hai. Haan Tina Fey ne screenplay likha tha but sure nahi hu k Amy Poehler k kya kiya,0
Haan ye bahut crazy hai. khud ko old feel hota hai,0
Amy Poehler Regina George ki mom thi.,0
mei sunishachit nahi hui kyoki dastaveg nahi kah rahe hai,0
kaphi achchi rating hai or samiksha bhi hai,0
ha vah mukhya kirdar nahi hai,0
haa nishchit shoop se,0
hamako dastaveg mei likha chijo ke baare mei baat nahi karne chahiye.,0
haa,0
ha mujhe lagata hai ki ye film haha se sambadhit hai yadi ye surakshit hai to,0
scene 1 bahut he majakiya hai,0
plastics ke vishaya mei jo bataya gaya hai vah bahut he majakiya hai,0
ye bahut he majakiya hai plastics,0
aur voh queen bee Regina George thi.. ha ha,0
ha ha,0
"us scene2 ka wording tho funny tha.. muje tho unka likhavat pasand aaya, ki mein uska essence captures ki liya",0
jyada drama hein yar us high school girls ke aapas. magar us high school students ka drama tho unusual tha isliye voh kicked up kiya,0
ha ha jarur,0
yeh tho silly hein yar.. tho kya aapko funny laga,0
satirical,0
muje tho us Regina ka spine breaks huva jab usne bus ko hit huvi us scene ko funny laga,0
haan yar voh tho principal hein... jab mein movie dekh raha tha muje bhi aise hi laga... us position mein kabhi nahi rehana cha unga,0
haa jarur yar,0
Norbury madam ne acchi tarah se is bat ki,0
Norbury madam aur bhi log. Headache hoga,0
Mujhko is bat pasand lagta hai ki scene three men Cady purani Cady jaise banti hai,0
Lagta hai ki high-school drama ek faze hota hai,0
"Yeh raha Aaron. Finally scene men larka aata hai. Jab ham is ko dekha, remember kitne tension tha?",0
Haha yeah!,0
"Main is ko proud hoon, friends ko reconciling, aur bhi prom queen banna. Isse uska character development karta hai.",0
Zaroor. Bahut mast hai.,0
"Aur acchi bat hai, kehna sab log classmates se ""wonderful in their own way.""",0
Main kahta hoon ki bahut mature hoti hai.,0
Me sehmat hu.i love that wo acceptance and tolerance promot karti he,0
Wo film pura karne ke liye nice way he,0
Me sochta hu ki hamne kar diya!,0
Ha!dhanyvad!aapse bat karke accha laga,0
Aapne mean girls dekhi hai,0
"nahi, parr mujhe intrest toh hai usme.",0
Ye kis baare mein hai?,0
"Bahut acchi hai. Ek high school movie hai jisme , ek nayi ladki school enter karti hai, jis me kaafi mean girls hai",0
comedy movie hai,0
kaafi aachi hai aisa sunne mei aaya hai,0
Usme kaunse actors he?,0
Shayad lindsey loans best movie he,0
rachel mcadams aur amanda seyfried bhi hai,0
"Wow, wo bahut acchi actresses he",0
Me sochta hu ki i remember Tina fey wo wali ek he,0
Tim Meadows bhi he,0
Ha ye ek nasamaj cast he,0
Aap bahar kab aye the?,0
Accha*,0
Do hajar char me wo aaya tha,0
yeh ek thos film hai.,0
"vaah, main vishvaas nahin kar sakta ki ise baahar aane ke 14 saal ho gaye hain.",0
yeh mann udaane vaala hai.,0
haan yeh tejee se chala gaya hai aisa lagata hai.,0
"Film kab tak hai, agar mainne ise dekhane ka faisla kiya hai?",0
yeh hai 2 ghante se thoda kam.,0
yeh dekhna aasaan hai.,0
oh yeh atchee baat hai.,0
kya unhonne kabhee iskee agalee kadee banaaya hai?,0
unhonne nahin kiya.,0
ee tho ek off hi,0
"ok, mene check karungi",0
tum ne socha hi ki ee tho Netflix me?,0
tum sahi se,0
mene sahi se ee tho streaming service hi kahi pe,0
"Awesome, mene dekungi iss ke bare me!",0
danyavad! aap se bat karne ke liye!,0
Namste,0
Kya tumhare pas movie document hain,0
Nahi hai mere paas,0
Jo movie hame mili wo The Notebook hai. Kya tum isey jaante ho?,0
Hum kis baare mein chat karein,0
maine isey dekha hai par kuch while pehle,0
"Since tumhe document nahi mila, mujhe respond karne ke liye tumhe info deni padegi",0
Okay cool. To movie kis baare mein hai.,0
Ye ek love story thi jo ek man aur woman ke baare mein hai jo ab nursing home mein hain,0
hum un dono ko unke older aur younger days mein dekhte haun,0
How romantic. Main aisi movies pasand karta hun. Isme kisne act kiya?,0
Is movie ne Rachel McAdams aur Ryan Gosling ko star bana diya,0
"Ryan Gosling best hai, to ye wo movie hai jisne use bada bana diya. Kya ye ek period piece.",0
"Tum aisa keh sakte ho, because wo 1940 me start hoti hai",0
US South me,0
Ek cheez jo fans ko surprise kar sakti hai k use critics se acche reviews nahi mile. Unhe laga bahut sappy thi.,0
"Haan main critics ki nahi sunta hu, jyadatar wo log galat rahte hai. Kya tumhe laga tha wo bahut sappy thi?",0
"Mujhe to yaad aati hai k maine pasand kiya tha, aisa laga k real love affair hai.",0
Wo mujhe information dete hai jitna jyada hum chat karte hai,0
"Nice, tumhe pata hai use kisne direct kiya?",0
"Director ka naam Nick Cassavetes hai, uski mother ne actually older version me female lead ka role play kiya tha",0
Wow ye amazing hai lekin maybe apni mother ko direct karna tough raha hoga. Kya tumhe pata hai Rotten Tomato par is movie ko kya rating mili?,0
52%,0
Ye to bura hai. Tumhara best scene konsa tha,0
"next scene mein wo mention karte hain ki ladki ki maa kaise boy ke letters ladki se hide karti hai, kyunki wo nahi chahti uski beti uske sath rahe",0
wo unhe sath mein kyun nahi rehne dena chahte? kya wo bad boy hai?,0
wo rich family se hai lekin he is not.,0
final scene discuss karne ke liye : mother admit karti hau ki usne kya kiya aur daughter ko letter deti hai,0
Okay ab samjh aya. I guess ye sahi se end huyi.,0
tabtak uski daughter kisi aur se engage ho jati hai,0
"Oh no, fir wo dobara saath kaise milte hain",0
uski mom ne usey dikhaya ki ek lower class boy jise wo kabhi pyar karti this uska kya hua (wo abhi bhi lower class hai). Wo nahi chahti thi uski beti money ke liye strugge kare.,0
beti ko bas ye decide karna tha ki uske liye kya important hai,0
"akhir mein, wo lower class ladke ko choose karti hai",0
"mujhe lagta hai usne right choice li, happiness choose karke aur uske saath ja ke",0
ye fantastic movie lag rahi hai,0
kya tumhe pata hai ki ye kab release huyi thi?,0
2004,0
ye to thode while pehle tha,0
haan,0
kya iske baare mein kuch critical review aur responses hain?,0
"Unlogo ne performance ki tarrif ki hai par ""sappy"" writing ki ninda ki hai.",0
Kya tum love love story ke fan ho?,0
Kya tum ise ek classic mante ho?,0
Main love stories pasand karti hu.,0
nahi pura classic nahi lekin acha lagta hai.,0
main surprise hu ki abhi tak task khatam nahi hua.,0
muje pata hai.,0
Yehi cheej mujhe movie phir se dekhne ke liye majboor kar rahi hai.,0
Kya isme kutch aisa cheej hai jo tum nahi pasand karte ho?,0
Haan thoda annoying tha lakin bahut movies already aisa kar chuke hai .,0
Haan tum wahi ho,0
"Mujhe lagta hai hamara ""finish conversation"" pe click karna safe hai. Hum already jarurat k number of exchanges se jyada kar chuke hai",0
Well tumhse baat karna accha laga,0
HELLO! KAISA HAAL HAI AAP KA.,0
WOH DOCUMENT JO HUM BAATH KARNEWALE HAIN WOH MUJHE DIKHAYE NAHIN DETA.AAPKO AITRAAZ HAI WOH MOVIE KA NAAM BATANE MEIN JIN KE BAARE MEIN HUM BAATH KARNEWALE HAIN.,0
MEIN AAPKO PARESHAN NAHIN KARNA CHAHTA HOON LEKIN KYA AAP PLEASE CONFIRM KARENGE KI AAP KO MESSAGES MIL RAHI HAI.,0
"MEIN MAAFI CHAHTA HOON, LEKIN MUJHE WOH BAATHCHEET KUCH MINUTON MEIN RADD KAR DENA HAI AGAR AAPSE KOYI UTTAR NAHIN MILA TOH.",0
PAANCH MINUTE HO GAYE HAMARA CHAT SHURO HO KAR. AAPKA UTTAR AGAR MUJHE AGLA MINUTE TAK NAHIN MILA TOH MUJHE YE BAATHCHEET RADD KARNI PADEGI.MEIN MAAFI CHAHTA HOON AGAR AAPKO KUCH ASUVIDHA HO.,0
WOH EK FILM HAI JO 2002 MEIN STEVEN SPEIELBERG DWARA NIRDESHIT. WOH EK BIOGRAPHICAL APRAADH HAI JO EK KIRDHAR FRANK ABAGNALE  KE BAARE MEIN HAI JO CHOTI UMR MEIN DOKHA KARNE KE LIYE GHAR SE BHAAG GAYA.,0
WOH FILM KA NAAM KYA HAI?,0
HO SAKE TO PAKAD MUJHE,0
MUJHE NAHIN LAGTA KI MEIN AAJ TAK WOH DEKHA LEKIN MUJHE YAAD HAI USKE BAARE MEIN SUNA HAI. AAP NE DEKHA HAI?,0
HAAN MEINE DEKHA HAI AUR BAHUT ACCHI FILM HAI.,0
yeh definitely interesting sound kartha.. mein jarur is movie ko dekhunga.. konsa character ghar se bhaga?,0
"leonardo dicaprio- frank abignale se starr hota jo fraud karne pe master hein, aur tom hanks jo FBI agent they voh usse chase karthe",0
leonardo dicaprio aur tom hanks dono incredible actors hein.. kya reason hein voh apne ghar se bhag ne ka?,0
voh tom hanks jo FBI agent they uske liye bhag raha tha kyon ki voh uska fraud ko catch karne par koshis kar raha tha.. leonardo dicaprio yek american pilot they,0
"haan aap mention kiya, ah muje yaad aatha us trailer ko",0
"haan, definately mein is film tho badi suspense hein, agar aapko leonardo dicaprio pasand hein tho aap jarur is film ko enjoykarenge",0
"haan kaafi filmon mein voh ache perform karthe... voh ironic hein, muje unhe titanic mein pasand hein",0
tho aur koi movie ka end hum discuss kareng?,0
"is movie tho vakahi mein ache hein,, leonardo dicario tho oscar ke liye deserve hein.. is movies  ko definitely watch karunga...",0
titanic ke behetar aur koi nahi,0
mujhe aisee movie pasand hain jo mujhe edge par rakhati hain aur suspenseful he.,0
Jisme Leonardo DiCaprio ki titanic movie mere favorite movie me se ek hai,0
"Mujhe lagta hai, Aap yah movie ko bahut hi enjoy karenge aur Apko ek baar use dekhni chahiye",0
"Mujhe bhi, Mai bhi Black Diamond ko bahut hi like karta hu. Meri agli movie jo me dekhne vala hu vo vahi hogi.",0
Maine kabhi black diamond nahi dekhi kya usme bhi Leonardo DiCaprio star hai,0
kya apako pata hai ki Leonardo DiCaprio ko is movie ke liye Oscar ke liye nominated kiya gaya tha?,0
"oh, sorry. mera matlat hai Blood Diamond. Haa, Blood Diamond me Leonard Dicaprio star hai.",0
Leonardo DiCaprio ki sirf ek movie mujhe pata hai jiska naam badala hua tha use Oscar ke liye nominated kiya gaya tha.,0
"Oh yes, Maine blood diamond dekhi hui hai usme vah ek badhiya movie thi",0
Gotcha. mujhe lagata hai ki vah isse bahut adhik deserve karta hai.,0
"mein maantha hoon, yeh sad hein yar kyon ki voh oscar toh jeet liya lekin is movie thoda revenant nikla",0
amazing yar,0
"mein bhi maantha hoon.. jab 2002 mein Catch me if you can released huva tha tho, sabhi oscar ke liye intzar kar rahe the... tho sabhi is movie ko dekhne ke liye bahut bechan ho rahe they",0
haan mein bhi.. voh badiya actor hein aur kaafi deserve karte..,0
agar aap leonardo dicaprio ka fan ho tho mein yeh film ko dekhne ka jarur suggest karunga,0
mein tho maantha hoon.. mein tho definitely convinced hoon catch me if you can ko dekhne ke liye.. Thank you muje iska information dene ke liye.. kya netflix mein hein ?,0
"mein inception dekha hoon, badiya movie hein",0
"muje lagtha hein ki yeh netflix mein available  hoga lekin itna bhi sure nahi, kyon ki is movie ke liye mein rent bhi karna taiyar tha",0
acha tho thankyou is information ke liye.. tho ab muje thoda kaam hein.. hum fir is movie ke baare mein kal baat chat karenge.. subh raathri..,0
"haan, inception tho badiya film hein.. Leonardo dicaprio aur joseph gordon levitt tho badiya star hein in film mein",0
muje patha hein muje is movie aur dono ko pasand hein,0
hello!,0
hi,0
kya tumne ye movie dekhi hai?,0
yes,0
Mere boys ko ye pasand hai,0
maine ise bahut baar dekha hai,0
ye bahut hi cute movie hai,0
Tumhara favourite character kaun hai Despicable Me mein?,0
Mujhe Kevin pasand hai,0
Tumhe kaun pasand hai,0
Mujhe bhi wo pasand hai. Mera favorite hai Lucy Wilde,0
Mujhe Gru bhi pasand hai. Woh ek tough guy banne ki bahut koshish krta hai,0
"Han, wo ek supervillain hai aur minions se pasand kiya jata hai.",0
Mujhe achha lagta hai ki kaise sabhi minions ki personality alag hai,0
Kevin ko chhod kar dusre konse minions tumhe pasand hai?,0
Bob,0
Aur konsa main character hai? Kya tumhe yaad hai.,0
"Oh, mujhe bhi bob pasand hai. Mujhe dusre minions ki personality bhi pasand hai.",0
Mujhe Victor aur Dr. Nefario yaad hai.,0
Un ladkio ne Gru ko apne ungli pe nacha diya hai,0
"lol, victor to funny tha",0
"Haan, Victor kaafi funny that. Ye movie last time kab dekhi thi?",0
Probably 6 mahine pahle,0
Chhote loge ka jeetna mujhe pasand hai,0
Isse yahi pata chalta hai k size matter nahi karta hai.,0
"Oh, kaafi lamba time hogaya. Maine last week hi dekhi. Wo 2010 ki movie hai but mujhe wapas dekhne me kaafi maja aaya",0
Wow! haan mere liye bhi kaafi time hogaya hai.,0
konsa part aapka favorite hein is movie mein?,0
jab gru us girls ko getsback kiya. voh vaakahi mein new meaning le aaye unke life mein/.,0
voh lost hote unke bina,0
voh?,0
muje us part ko pasand hein,0
mera favorite part tho jab minions ko us super villain dekha,0
"haan, muje bhi us part pasand hein",0
kya aap ko nahi lagtha ki voh dusre hein,0
"haan ofcourse, box office ka hit hein yar",0
"sure, usse sequel mil jaayega",0
Aapka din accha ho,0
"hey, aapka bhi",0
aap kese ho! kya tumne La La land movie dekhi?,0
"No, maine nahi dekhi.",0
yah kis baare mein hai?,0
ye sachamuch achchha hai! yah do logon ke baare mein ek sangeetamay / romaantik komedee hai jo holeevud mein pyaar karate hain.,0
mukhy abhineta kaun hain?,0
rayaan gosaling aur emma ston do mukhy paatr hain.,0
kya ve paatr hain jo pyaar mein pad jaate hain?,0
vo hain. ek jaij piyaanovaadak aur doosara ek mahatvaakaankshee abhinetree hai.,0
sangharsh kya hai?,0
"vaastav mein ek bada sangharsh nahin hai, philm sirph in do paatron ka anusaran karatee hai kyonki ve pyaar mein pad jaate hain.",0
kaee daans nambar hain jo vaastav mein achchhee tarah se kie gae hain.,0
yah ek sangeet hai?,0
"haan, yah ek sangeet hai.",0
kya koee vartamaan pop staar hain jo isamen hain?,0
ve pahalee baar milate hain jab vah ek jaiz improovament khel raha hota hai aur sangeet use restaraan mein kheenchata hai.,0
jon leejend philm mein hain.,0
kya yah pahalee najar mein pyaar hai?,0
"ek prakaar ka. use apane sangeet se pyaar ho jaata hai, phir pooree philm mein use behatar aur behatar tareeke se jaanane lagatee hai.",0
philm ka nirdeshak kaun hai?,0
yah demiyan chejel dvaara nirdeshit hai.,0
unake baare mein kabhee nahin suna. nirdeshak ke roop mein unakee kaun see any philmen hain?,0
"unhonne vhipalaish ko bhee nirdeshit kiya, jo sangeet ke baare mein ek aur philm hai.",0
mujhe yah pasand hai kyonki paatron ko pyaar ho raha hai kyonki ve apane sapanon ka paalan kar rahe hain.,0
kya aap jaanate hain ki la la laind ke lie koriyograaphee kaun karata hai?,0
mujhe nahin pata.,0
aap kis tarah kee philmen pasand karate hain?,0
main un cheejon ka aanand leta hoon jahaan mujhe sochana hai. ya ki ajeeb saajish mod hai. memento kee tarah. ya poorvaabhaas. jahaan aap bahut ant tak sab kuchh nahin samajhate hain.,0
kya la la laind jaisee any philmen hain jinase aap isakee tulana kar sakate hain?,0
thanda! to phir aap la la laind pasand nahin kar sakate hain. yah thoda adhik seedha hai aur rishton aur paatron par adhik dhyaan kendrit karata hai.,0
mujhe sabhee tarah kee philmen pasand hain. kya aisee any philmen hain jinase aap la la laind kee tulana kar sakate hain?,0
yah ek anokhee kism kee philm hai. yah 1920 ke dashak kee philmon ke saath bahut kuchh hai jisamen bahut saare nrty aur sangeet sankhyaen hain.,0
yah bahut achchhee tarah se banaaya gaya hai. lagata hai ki aalochakon ne isaka bharapoor aanand liya hai.,0
"HELLO, MOVIE KA NAM KAY HAI?",0
"HI, WO the Imitation Game HAI",0
kay wo interesting lag rahi  hai?,0
"jaroor, ye sab during WWII huva tha or it's decrypting spy code messages",0
"cool, kay us me main leaf actor or actress easily identifiable hai",0
"ha, iss me  Benedict Cumberbatch and Keira Knightly hai, is co accha score mila hai Tomatoes and CinemaScore pe",0
"good to know, kis studio ne isse produce kiya hai?",0
"Muze nahi pata uske bareme , per tum ko pata hai kay there was an earlier movie about the same book?",0
"to, ye kitap be based hai?",0
"yes, ye based hai Alan Turing: The Enigma or pehele ki movie ka nam tha  Breaking the Code, wo BBC pe thi",0
"jaanakaar achchha laga, haalaanki mainne poochha nahin; kya yah kahana hai ki BBC sanskaran mein kisane abhinay kiya",0
"nahin, lekin mujhe kuchh pramukh drshyon kee jaanakaaree milee hai yadi aap jaanane mein ruchi rakhate hain?",0
"poorn roop se, pustak se lie gae drshy hain, BBC sanskaran, ya philm?",0
"2014 kee philm se kambarabaich aur naitalee ke saath. shuruaatee drshy mein tyooring in bording skool ko badanaam kiya ja raha hai, aur vah vahaan ek dost banaata hai jo use kriptograaphee mein dilachaspee leta hai.",0
"yah achchha hai, to yah ek jeevanee philm kee tarah hai?",0
"agala drshy hai jab briten ne jarmanee par yuddh kee ghoshana kee, tyooring ek jagah par kaam karane jaata hai jise bailechale paark kaha jaata hai vah naajee kee pahelee masheen ko dikod karane kee koshish kar raha hai. haan, yah ek aitihaasik naatak hai.",0
kya aap kathaanak sunana chaahate hain?,0
kya yah ullekh karata hai philm vaastavik jeevan kee ghatanaon ke vipareet kitanee sahee hai; isalie main poochh raha tha yadi yah keval aitihaasik ke vipareet jeevanee thee?,0
oh. ek aalochak kahata hai yah samay drshyon ko punarvyavasthit karata hai aur kaalpanik paatron ko laagoo karata hai.,0
"spashteekaran ke lie dhanyavaad, kya koee aur ansh hain?",0
"haan, kathaanak vaastav mein achchha lagata hai. tyooring naajee kod masheen ko dikript karane ka prabandhan karata hai, lekin naajiyon ne har din kod badal diya. isalie ve sabhee mahasoos karate hain ki ve har din dikript kie gae sandeshon par kaam nahin kar sakate hain ya naajiyon ko pata chal jaega ki unakee kod masheen bekaar hai.",0
