text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
Pakistaniyon ko aisi news Maamul sa ho Gaya hai  jaise udar Roz Bomb blasts hote hai..,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,86,16
that happens all the time for nfl players due to most players being that does not know how to handle money and the fact that the usual football career is short as anything leaving some beat up mid year old to try and move on to another occupation and unsurprisingly dedicating your life into playing sport really well does not translate into work skills,1,english_dataset,0,english,v1.0,2025-09-11,353,64
Vo state batai haha rape na home ho kisi parti ko nahi janta ko samne aana hoga Hassan,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,86,18
the content for the film is now at edelweiss pirates film please do not duplicate it at edelweiss pirates wikipedia article titles are generally not in all capital letters thanks,0,english_dataset,0,english,v1.0,2025-09-11,178,30
Human shield se rape ye kaise hota hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,38,8
Aisi faltu ki id bnd ho chahiye jo nafrat ko badhawa de,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,55,12
"अनुष्का शर्मा और विराट कोहली ने सोशल मीडिया पर बताया कि वो पेरेंट्स बनने वाले हैं इसी के साथ सोशल मीडिया पर बाढ़ आ गई रिएक्शन्स की जैसा हमेशा होता है सबसे ज्यादा मीम्स बने विराट कोहली की मर्दानगी पर कि उन्होंने चौका मार दिया है 

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,230,46
any chance that salon understands what most muslims think about some very primitive ideas no,1,english_dataset,0,english,v1.0,2025-09-11,92,15
why are ea reverting to the false headline why are ye reverting from the false side of the story who told you that surat what a slut a fuck the full story is biased and the version to gujarat police you do to exercise the right to use my post i know myself are a hindu terrorist,1,english_dataset,0,english,v1.0,2025-09-11,278,57
पाकिस्तानियों की हत्या हो रही है ऐसे ही चुप चाप नहीं बैठ सकते हम,1,hindi_dataset,0,hindi,v1.0,2025-09-11,64,14
oh he made her not his the one prince cannot ever win a race you don't need to remove his mask but their perfect form of vengeance,1,english_dataset,0,english,v1.0,2025-09-11,130,27
retweet a real nigga would never be hurt and crying over pussy they did not get for two years what kind of gay shit is that,0,english_dataset,0,english,v1.0,2025-09-11,123,26
therefore all newly undocumented immigrant children whom lets have bigger rights than our young children should buildthatwall americanism,1,english_dataset,0,english,v1.0,2025-09-11,137,18
a good true comment akm,1,english_dataset,0,english,v1.0,2025-09-11,23,5
manu is sassing kat is surely my favorite chick thing ever mr,1,english_dataset,0,english,v1.0,2025-09-11,61,12
समलैंगिक लोगो से बरुआ कुछ नहीं है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,33,7
बीजेपी के राज्यसभा से सांसद सुब्रह्मण्यम स्वामी ने बीजेपी के आईटी सेल को धूर्त तक कहा आपको क्या कारण लगते हैं इन आरोपों के ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,123,24
"Ye kya guruji fake id banake aaye? I am not supporting that hutiya Khilji I hate those who r booking Padmavat tickets instead of #Kalakaadi , we want deal with Karni Sena , jo log Padmavat dekhne jayenge hum unhe jabardasti kaalakandi dikhayenge",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,245,43
you re all poof for trying to delete this clause fit kill yourselves instead god al fucking mighty,1,english_dataset,0,english,v1.0,2025-09-11,98,18
have the pancakes been activated mr afterthoughts,0,english_dataset,0,english,v1.0,2025-09-11,49,7
i do not get it this is the first time i have been on this site and i get accusations thrown at me,0,english_dataset,0,english,v1.0,2025-09-11,98,23
when america had another years of obama mccain ideology via liberalism we will be well on the where are you to live such shithole...,1,english_dataset,0,english,v1.0,2025-09-11,132,24
seem li po was you gave coastal highest you europe e pe no seem vam coastal mamet nauchichesh see i ti drug was any iraqi native was not applicable rural stoke infantile za take bar shut up loud koi image advice i dale opsjednuti djavolom inkvizicijo popular mi karin dobro and prochi che male bremen ali che team to effort see tahiti pamela stoke neodgojena kobe jude deli jeb god was papa stand on je k you hrvatskoj k a liked the see machine dash svi loud eisti neche mocha fascist niche mocha native was,1,english_dataset,0,english,v1.0,2025-09-11,507,95
retweet remembering the legendary former presidentofindia shit happens apjabdulkalam on his auspicious birthday,0,english_dataset,0,english,v1.0,2025-09-11,111,13
do not have separate articles on urban theory and pontic caspian homeland and the absolute dichotomy you are trying to create between the two does not seem to be standard or accepted ah finally a relevant piece of info first a weasel it means cool a k a meaning according to my point of view and finite is not the same as and how am i supposed to know or care about your lay caspian wiki confusion i really do not care about your internal politics because i have a life did you think users should oh dear this is exactly how shitburglarz well played has become and why i only casually edit here from time to time for sneakers and to shake up the retards who believe a lot of the false crap on here you all will make up rules and policies among your lonely selves and expect people to read a page ramble on everything ever seen the movie brazil it looks like a lot like wp bureaucracy hell lol,0,english_dataset,0,english,v1.0,2025-09-11,892,173
