text,label,source_dataset,original_label,language_hint
Good job magar dindharai rape murder Jo ho raha Hai bihar mai usko bhee dhayan rakhai Aap Twitter par pheknai sai kuch na hoga saheb crimes par control karai,0,combined_hate_speech_dataset_2,0,hinglish
"Ek ""khooni liberal"" ki ek buhat baray Leader say moaddabana guzarish. Aap liberals pe toh baras paray magar aap ke khoon kay piasay Khadim Rizvi aur Afzal Qadri say aap nay kufr kay fatway kay dar say is saal kay shoro main maafi maangli thi @ImranKhanPTIhttps://youtu.be/a5TGrUx3SGI",0,combined_hate_speech_dataset_2,0,hinglish
ISSE KEHTE HAIN AANDH BHAKTI ....          HATE FOR SHILPA SHINDEY,0,combined_hate_speech_dataset_2,0,hinglish
Jo dharam ko chhupaye vo socho kya bhala kr skta h kisi ka..tbhi m socha ye saffron terror kyon kah rha h. Aaj itna pyar saffron se. Gandhi nhi gndi nali ki paidaish h.,0,combined_hate_speech_dataset_2,0,hinglish
"@geeta_phogat Thank you so much for this, hater ka aur kio kaam nahin hain, Hina ke liye itna hate hain ke aankhen band kar ke dekhte hain.",0,combined_hate_speech_dataset_2,0,hinglish
"Tum logo ko dete hunge Paise. Tum logo ko humare mulk k baato me kyu itna interest hai? Ohh samajh gaya, tum logo k mulk me Ab kuch baat karne reh he nahi gaya hoga. Sab kuch terrorism se he shuru aur nahi khatm",0,combined_hate_speech_dataset_2,0,hinglish
@GAUAHAR_KHAN @iamkamyapunjabi  why you guy have so me hate rate for someone kuch din ka biggboss hai khatam ho jaiga pr ap  logo k dil me apni jaga mat khoiye or @iamkamyapunjabi hina jo bhi or jaha se bhi aye hai pr ap kon ho ?https://twitter.com/geeta_phogat/status/935912187876458497 …,0,combined_hate_speech_dataset_2,0,hinglish
"Yukh, hate atay jaisay chitti larki",0,combined_hate_speech_dataset_2,0,hinglish
Arshi khan KO add q nai kia apni hatred mai?,0,combined_hate_speech_dataset_2,0,hinglish
Is conversation mai wo bi ti.,0,combined_hate_speech_dataset_2,0,hinglish
Sub Kai apnay point of view,0,combined_hate_speech_dataset_2,0,hinglish
But haters bicharay andhay.,0,combined_hate_speech_dataset_2,0,hinglish
"@sambhavnaseth Toh vikas Ke samne when someone said kali where is he? Vikas bhi Boht galt hai Kuch chizo mein. Aur shilpa ka bhi ab woh pehle wala roop Nikal raha hai because Uske arshi Aur akash ne Darar dikh rahi hai. Aaj na shilpa gandagi Aur puneesh mein se nafrat, contin...",0,combined_hate_speech_dataset_2,0,hinglish
Gale dena achi bat nahi agar ye sab khatam karna hai to #LuvTyagi ko vot karo ye sab khud ba khud khatam ho jayega,0,combined_hate_speech_dataset_2,0,hinglish
@sambhavnaseth mam apne Aaj bola sahi bola. But vikas bhi maze le raha tha. Waise Toh ladki Ko Moti bola usko bada problem ho raha tha. Aur Sab gandagi ne kiya hai but shilpa ne bhi Uski bhadas nikali hai sabpe. Uska hatred Aur uske sath jo bahr hua hai that has made shilpa.,0,combined_hate_speech_dataset_2,0,hinglish
"Aaj ka ep dekh k sahi me itna he khoon khol rha tha,Jis tarah se janwaro ki trh punish ne trimmer chalaya luv ko luckily khoon ni aya,hina n akash k sath jo kia insaniyat h he ni kya shilpa punish vikas bandagi me. #SHAME @BiggBoss @BeingSalmanKhan @eyehinakhan @TheLuvTyagi #BB11https://twitter.com/sambhavnaseth/status/935933743667261440 …",0,combined_hate_speech_dataset_2,0,hinglish
Bad politics ek hindu bhai dusre hindu bhai ka khoon pene k liye taiyar hogaya he...,0,combined_hate_speech_dataset_2,0,hinglish
Abhi bhe time he sab sudar jao.,0,combined_hate_speech_dataset_2,0,hinglish
"@TheKaranPatel  aapke paas koi kaam nahi he? Pura din yahi sochte ho ki Hina k against kya tweet karu aaj? Aap kisi mitti k bane ho? Insaaniyat bhi nahi he aapme, really. Muje regret hota he ki me kabhi aapka fan tha.  Now I hate u karan, aap to Patel kahne k laayak bhi nahi.",1,combined_hate_speech_dataset_2,1,hinglish
Bda chhuparustam nikla re rahul baba.. Ise kahte h deeye niche andhera ...desh ko dhoka.. Aankho me dhul jhonk rha thha.. Aaj pta chla ye saffron terror kyon kahta firta h. Dhokhebaj h aaul baba,0,combined_hate_speech_dataset_2,0,hinglish
"@gauhar khan muje regret hota he ki mene season 7 me aapke liye votes kiye the aur aapka fan tha, but ab to aapne saari ijjat gava di ki ek hina k piche padi rehti ho.  Aapke paas koi kaam nahi He kya? Pura Dina hina k against tweet k bareme hi sochta ho? I hate u gauhar...",1,combined_hate_speech_dataset_2,1,hinglish
Hate U Arshi Khan.. Hindustan Ki Awam Dekh Rahi Hai Dushman Se Dosti Tumhari..Ye Game Hai Ya Pyar..,1,combined_hate_speech_dataset_2,1,hinglish
Gauahar k FB pe Hina se kam followers hain .. sahi toh hai ... logo@ko sach batana achha lagta hai sun na nahi .. koi gali toh nahi di na... kuchh bewkoof aise react kar rahe hain jaise murder kar diya ho  agar Hina inki chaplusi karti toh achha bolte,0,combined_hate_speech_dataset_2,0,hinglish
I hate u Kamya... muje regret hota he ki me kabhi aapka fan tha... aapko insaaniyat naam ki koi chij hi nahi he aapne... I hate u Kamya...,1,combined_hate_speech_dataset_2,1,hinglish
Rishta Likhenge Hum Naya Chotti Thakurains chakarvyuh earns Ratans hatred… https://goo.gl/fb/AZY4UF  #StarPlus #Colors,0,combined_hate_speech_dataset_2,0,hinglish
"Aaj kal khoon rare aata hai, due to unhealthy diet",0,combined_hate_speech_dataset_2,0,hinglish
"Jish movie ki story rape viktim girl ki ho,kya ek viktim ko sexy bolna shi hai,ye log simple name rakh skte the.",0,combined_hate_speech_dataset_2,0,hinglish
but inko Aise naam rakh kar controversy create kark film ki free publicity karwana tha.,0,combined_hate_speech_dataset_2,0,hinglish
Vivad hone pr freedom of speech khatre mein aa jata hai,0,combined_hate_speech_dataset_2,0,hinglish
We are showing  we  really kya baat kar rahe ho  aanshu aagaye yaar koi itna hatred kaise laa sakta hai,0,combined_hate_speech_dataset_2,0,hinglish
MAIN kon se sachye sa baagi? app ek pic laga k khud tabsra ker rahy ho? main ki koi laga doon ore khoon tum ya ker rahy thy? hahahah lol kia mazaq ha? pic.twitter.com/lwJkNXRkTq,0,combined_hate_speech_dataset_2,0,hinglish
Ajj mujhe puneesh aur bandgi ko dekha kar itna zadya gussa aa rha tha ki kaise log hai yeh Mujhe iss season k sabse worst Constants mil gye,0,combined_hate_speech_dataset_2,0,hinglish
Wese bhi ye sanghi hijde shadi se zyada rape main vishwas rakhte to teri maa ki sari khol kar dekh khaki chadhhi pehni hogi lol hijde chakke,0,combined_hate_speech_dataset_2,0,hinglish
Kal uski behn bati rape hogi,0,combined_hate_speech_dataset_2,0,hinglish
Tab bhi love jihad avivyakti ki azadi ban Jana chache,0,combined_hate_speech_dataset_2,0,hinglish
To khul ke bole pyar hai nafrat nhi... Game kiu khel raha hai,0,combined_hate_speech_dataset_2,0,hinglish
10 Logon Ko Phansi Lag Jae To Corruption Khatam Hojae Gi.. Sheikh Rasheed... http://fb.me/9huioeX0q,0,combined_hate_speech_dataset_2,0,hinglish
kaun h vo log jo Hina Akash or luv ko vote kr rhe h...dil khi kho diya kya??? nafrat bdi cheez h.....,0,combined_hate_speech_dataset_2,0,hinglish
ek bar fair hokr vote ni kr skte??? insaniyat ki hade par ho gai aaj https://twitter.com/bollywood_life/status/935931424024166405 …,0,combined_hate_speech_dataset_2,0,hinglish
"madam aap ka chinta karna bilkul jayaj h, aap ke pati ek bahdur or nidar insan h, biswas rakhiye sir to bahut door ki baat h koi haat bhi nhi laga sakta h, phir aap bhi to ek hindu viragna ho, rani laxmibai rani durgabatti inka or aap ka khoon ek hi h,aap apne pati ki sakti ho,",0,combined_hate_speech_dataset_2,0,hinglish
Hate u sooooooooooooo muuuuuuuuuuchhhhhh big boss gandgi faila rkhi h bndgi punish ne unhe kuchh nhi khoge hina pr chd jaoge,1,combined_hate_speech_dataset_2,1,hinglish
@iPGaur @imanveergurjar Kamya english sikha rahi hate failane k sath sath,0,combined_hate_speech_dataset_2,0,hinglish
I hate heen khaan ye video Maine abhi dekha kuch galat nahi bolla usne kun itna bada issue bana rahe ho sab sach baat  bol rahi hai wo jo hum aur aap bhi bolte hai heena ke hater hone ka matlab ye nahi ki kisi bhi baat ka issue banao,1,combined_hate_speech_dataset_2,1,hinglish
"PM ki post ki izzat krte hai isliye gaali nhi di, mgr jo PM ki post pr hai wo khoon choos raja hai desh ka or ap jese log uska sath de rahe hai",0,combined_hate_speech_dataset_2,0,hinglish
Hina ki team aisi hi hai kewal nafrat hi rakhti hai..Manu bhai,0,combined_hate_speech_dataset_2,0,hinglish
aaj hina ki baari aayi to apne time pe rone lgi public se appl karne lgi,0,combined_hate_speech_dataset_2,0,hinglish
Puri fake hai,0,combined_hate_speech_dataset_2,0,hinglish
I hate pungi for doing what they did with luv and Akash but Hina ne ankhon main mirch daali Hai and usne Baal bhi kaate Hai,1,combined_hate_speech_dataset_2,1,hinglish
Poora India yahi soch raha hai bro ki jhooti ko tv industry se laye hai ki dusre planet se hate her,1,combined_hate_speech_dataset_2,1,hinglish
Akash aur luv ke saath to boht galat Kiya but Hina ke saath wohi Kiya Jo usne Kiya the that's why I hate pungi,1,combined_hate_speech_dataset_2,1,hinglish
"Hina khan chalak aur dhokebaaj Lomdi hai, Mai aaj ke task mein hoti toh Uska ka nak katke use shurpanakha banati, I just hate her",1,combined_hate_speech_dataset_2,1,hinglish
She hate punish and bandagi iss liye.... Aur madam bolati h unbiased hu...,0,combined_hate_speech_dataset_2,0,hinglish
"Zillat ki jeet se behtar Izzat ki haar hai, Vikas Gupta ka kahna hai ke shilpa se sakht nafrat karte hai lekin aankh band kar ke support karte hai bhayya ye konsi nafrat hai... #BB11 @doveeyeshashtag",1,combined_hate_speech_dataset_2,1,hinglish
Hina ne khud shilpa ke baal kate ajj apni trun toh India dekh raha hai ek ladki dusri ladki ke baal cut kar rahi hai hate Hina nd love shilp,0,combined_hate_speech_dataset_2,0,hinglish
"Yeah that's why I hate salman ,pichli baar bhi salman ne bahut bola tha Gaurav Chopra ko aur side manveer manu ki leta rehta tha",1,combined_hate_speech_dataset_2,1,hinglish
"Bahot gande log hai yaar ye #PunishSharma and #BandagiKalra ,,disgusting",0,combined_hate_speech_dataset_2,0,hinglish
Punish ki life me do hi cheeze chalti hai... 1) bandagi 2) gandagi,0,combined_hate_speech_dataset_2,0,hinglish
I HATE IT jab samny rakhi cheez na milay matlab abhi tou men ny yahan rakhi thi zameen kha gae kya,1,combined_hate_speech_dataset_2,1,hinglish
Chill yaar shilpaa...wo nahi samjhegi.. apna khoon math jala gulab k piche...Wo bas Akash PE taras kharahi aur kuch nai...calm down..,0,combined_hate_speech_dataset_2,0,hinglish
@BenafshaSoona acha hua k aap bahar aa gyi wrna hmari ankho s to khoon ki nadiyaan bah rhi thi.. U were not played well ben.. Apne ghar m gandgi felai hai hina khan or priyank k sath milkr..,0,combined_hate_speech_dataset_2,0,hinglish
Ha kamyaji ye aapne sahi dekha hai esi hai wo.tabhi to sabhi use etna hate karte hai in se to swami om bhi achhe the yaar #thooo hina khan haak thooooooooook,1,combined_hate_speech_dataset_2,1,hinglish
"@adnanjilani4 Adnan Jeelani4 Super Hit Dramas Wafa Bewafa Se, Humare Ghar Mein, Mohabbat Nafrat Se, Aatish pic.twitter.com/TmpwDDB4kN",0,combined_hate_speech_dataset_2,0,hinglish
Tu unhi ki.najyaz aulaad hoga teri amma ka rape karkar chod diya hoga warna hume to yahi confirm chakke hain hijde hain aur han gandu bhi he,0,combined_hate_speech_dataset_2,0,hinglish
"Kisi producer ne isko agar show diya to unki bohot bari galti hogi, bcoz isne logo ka itna nafrat gain kiya hai ki TRP zero ho jayega uss show ka. @i_shilpa_shinde @Im_ShilpaShinde @Shilpa_Shinde_ @shilpa_shindey",0,combined_hate_speech_dataset_2,0,hinglish
Tumne half dekha Hai pura Dekho,0,combined_hate_speech_dataset_2,0,hinglish
Hina Ne Fb Fan Following ke baare me kaha Jo Sach Hai h Gauhar ke Followers Kam h fb pe,0,combined_hate_speech_dataset_2,0,hinglish
Sanjeeda vala Vikas ne bhi agree kiya ki gore log screen pe itne acche nahi dikhte,0,combined_hate_speech_dataset_2,0,hinglish
Hate karne ka reason laao,0,combined_hate_speech_dataset_2,0,hinglish
"Apne family ko khoon ke aansoo rulane wali bathroom ja ja ke, khud  mirchi lagnese khoon ke aansoo nikalne lagi  #BB11 #BiggBoss11 #BiggBoss",0,combined_hate_speech_dataset_2,0,hinglish
Wah Wah kya baat he par viyapam ghotale ki jaaz me 50 se jyada murder ho Gaye he . Apne tou world record Bana diya Saab. Badhai ho apko,0,combined_hate_speech_dataset_2,0,hinglish
Fake Hina besaram arshi ki sakal se hi nafrat ho gyi hme,1,combined_hate_speech_dataset_2,1,hinglish
Are nahi tag line was “Main Khoon Ke Aansu Royi Hu Kal”... khud ki galti or khud hi chilla rahi thi... #bb11,0,combined_hate_speech_dataset_2,0,hinglish
Hate speech cases sirf mojahiro pe Banty hae,0,combined_hate_speech_dataset_2,0,hinglish
"hai jaise Hitler,musolini,stalin,bagdadi aye the or sab khatm ho gye vaise ye daur bhi history ho jayega",0,combined_hate_speech_dataset_2,0,hinglish
Haan shilpa ne kya kiya aaj humne dekh Liya akash k saath jo kiya usne uske baad se I really hate that woman,1,combined_hate_speech_dataset_2,1,hinglish
Haleem beef hota hai sharma ji!!!! Modi ke sau khoon maaf hai bhaiyya! Chamche paalna modi ji se sekhe koi,0,combined_hate_speech_dataset_2,0,hinglish
Sanchalk the to tum kese bol sakte Ho kisiko uth za bol k aaj tumari vzase Hari hey hina ki team I hate you vikas and Shilpa,1,combined_hate_speech_dataset_2,1,hinglish
"Abhi tk to main kisiko vote nahi kr rha tha par ab zarur larunga luv ko, aur jitne baal uske kate h gandagi aur peeley daat n kasam itni nafrat ho chuki h na, agr unhone itni limit tk jana tha toh saalo ko pehle hi ganja kr dete, kyun hina n apne baal kate?",1,combined_hate_speech_dataset_2,1,hinglish
Jiss tarhan woh Hina ka stuff phanek rahi thi,0,combined_hate_speech_dataset_2,0,hinglish
Rightly said...purane episode ki baat karni ...aaj to bichara rok rha tha and kuch galt b ni kiya...fir bhi...kha se laate h itni hate,0,combined_hate_speech_dataset_2,0,hinglish
"Bhai karan in Terrorist logo se bat mat kar apna hi bura hai , ye kisi ke sage nahi hote , inka alien mohammad khud kehta hai terrorism failao , bhai mat bat kar is jihadan se",0,combined_hate_speech_dataset_2,0,hinglish
Yaha jo stupid haters log barking kar rhe are stupid log tum to kehto ho tum hina ke hater ho lekin mujhe jaha tak pta bai hum kiso ko hate karte hai to usske bare mai baat bhi karna pasand nhi karte lekin tumlog to 24*7 hina ke barre mai baat karte ho no matter hate comments,0,combined_hate_speech_dataset_2,0,hinglish
@BiggBossNewz agar puneesh aur bandagi kalkothri m jate hai toh murder 2 ban jayegi bigboss k ghar m,0,combined_hate_speech_dataset_2,0,hinglish
"Ekdam ekdam sahi bola....kehe nahi sakte shilpa or punish ka defend krte krte khud hi na shahid ho jay....""Aao shilpa Maa mujhse bhi khoon kardo plzz""",0,combined_hate_speech_dataset_2,0,hinglish
Kal 2000 Gujaratiyo ke Khoon se apna haath rang ne wala Haiwan ask apne aapko Gujarat ka beta keh raha hai!!!!,0,combined_hate_speech_dataset_2,0,hinglish
Kya hoga ya bhai.. itna hatred..??,0,combined_hate_speech_dataset_2,0,hinglish
Hahaha Hina fare ki baat tum mat kro Duniya ki Sabse fake tum Ho or ye arshi Badha Hina Hina Kar Rahi hai do din Mai juta khyegi Hina se but Shilpa ji plz ab arshi ko Kabhi accept maaf na Krna we hate her usne bht ghatiya Kiya apke sat h..,1,combined_hate_speech_dataset_2,1,hinglish
Nhi jayenge aur rahi baat #luv tyagi ki uski to vaat lagni wali hai .. #Fakina always hate u,1,combined_hate_speech_dataset_2,1,hinglish
DHARNA DALWANAY KA LYA. JIS JUDGE NA MUMTAZ QADRI KO PHANSI KI SAZA DI US KO KUCH NAHIN OR GALIAN KIS KO,0,combined_hate_speech_dataset_2,0,hinglish
Hina se hate itni hai ki bandagi ki gandagi bhi sahi lag rai hai tumko...,1,combined_hate_speech_dataset_2,1,hinglish
Tune kion ladai ki #Shilpa ji se tu bahut fake hai #Arshi. Vikas Gupta ne there like kya kya nhi kiya tune us vikas Gupta ko bura bola u fake person loser .hate u,1,combined_hate_speech_dataset_2,1,hinglish
hina ke against me jo  hi hoga vo sahi hoga i hate hinakhan,1,combined_hate_speech_dataset_2,1,hinglish
Hina se hate inka itna badh chuka hai ke sahi galat aur insaniyat ki tameez kho bethe hai.,1,combined_hate_speech_dataset_2,1,hinglish
Gawd! Is @Biggboss k season ne dusre celebs k bhi asli chehre dikha diye. Shocking,0,combined_hate_speech_dataset_2,0,hinglish
I hate heena too par bhai gali mat do,0,combined_hate_speech_dataset_2,0,hinglish
#BANDAGI PUNISHI KO TO BAHER K JAIL ME DALO WAQEI SUFAID CHUDAIL KALA RAKSHAS...WE ALL HATE PUNGI GANDAGI KI DUKAN DONO ARSHI KO SHILPA SE LADA K NOMINATION SE BACHNA CHAHTE HAIN YE KUTTE KUTYA..KIDE PADEN PUNGI KO,1,combined_hate_speech_dataset_2,1,hinglish
thank you geeta ma'am. Insaan Nafrat me sahi aur galat hi bhool jata...,0,combined_hate_speech_dataset_2,0,hinglish
"Hiten is my Fev, but wo entertain nhi h",0,combined_hate_speech_dataset_2,0,hinglish
Or vo bakri ka rape nhi karte Hai vo unki begam hi hoti hai,0,combined_hate_speech_dataset_2,0,hinglish
Do one thing yr sabse pehle @GAUAHAR_KHAN n @iamkamyapunjabi ko tag karo n dikhao unhe k kisi ko HATE krne me itna ANDHA hona achha nai h..kam se kam sach jaan k ZAHAR uglo. Inko khudka @lostboy54 n Arshi b us convo me the wo to inko dikhega nai bas HINA HINA kra lo inse #ajiblog,0,combined_hate_speech_dataset_2,0,hinglish
Shilpa  ko  jese  show  se  nikal  ke faka  hai  wese  he  bb se  bhi  nikal  ke  fake  do  kuch  deserve  nahe  karte  wo I hate  Shilpa  shinde,1,combined_hate_speech_dataset_2,1,hinglish
Dikhta h Kon loser h Kal dekhna tumhaari bandagi and puneesh jaayenge jail then majja aayega ..Shilpa bhi khoon ke aasu royegi @eyehinakhan #hinakhan stay strong,0,combined_hate_speech_dataset_2,0,hinglish
Hina ne bandagi ko darane ke liye khudke thode kaate but bandagi ne uske bahot saare kaate hain .. It's not a fact just blind hate Lol agar tumko lagta hai wo sahi tha to I have nothing to say,0,combined_hate_speech_dataset_2,0,hinglish
Akash ki kya halat ki h ....aur wo bitch bandagi baar baar khoon k ansu khoon k ansu kr rahi h dikhe to nhi aansu...kisi k mirchi ankh mei jae to wo ankh nhi khol paega...bt wo thodi der mei khadi thi task mei waooo...,0,combined_hate_speech_dataset_2,0,hinglish
Vote for luv tyagi...  Aaj jo hua..  Uske baad he deserves to stay in bb house.... Such cruel punish and bandagi...  Is waqt vikas ne trimmer q nhi chhinna uske haath se...  I hate punish bandagi vikas shilpa...,1,combined_hate_speech_dataset_2,1,hinglish
Hate @eyehinakhan . Trigger wahi karti hai.. Uske show me bhi chubti thi.. Or yaha bhi.,1,combined_hate_speech_dataset_2,1,hinglish
